step,location,timezero,date,pred_median,pred_95_lb,pred_80_lb,pred_50_lb,pred_50_ub,pred_80_ub,pred_95_ub,na_value_count
2,North Rhine-Westphalia,2015-07-05,2015-07-19,0.337155904569955,0.256363817312234,0.268987228341314,0.308116633401234,0.36818416736209,0.420839319654942,0.433246812129776,0
3,North Rhine-Westphalia,2015-07-05,2015-07-26,0.416951269385093,0.329718153964452,0.343469582029905,0.384817142617268,0.4557210064221,0.511178887971555,0.530141571523099,0
4,North Rhine-Westphalia,2015-07-05,2015-08-02,0.262890586446873,0.192819137189913,0.20848841178076,0.238207296722062,0.289600086655662,0.3237362131211,0.340473515313732,0
5,North Rhine-Westphalia,2015-07-05,2015-08-09,0.134157824325968,0.0940235765007669,0.0994542239780843,0.118952537759207,0.151929188603108,0.17615338196375,0.189258288020103,0
6,North Rhine-Westphalia,2015-07-05,2015-08-16,0.193907744998491,0.14629151555804,0.153685913418375,0.176563692132871,0.216505439737259,0.245581301894983,0.25851610352108,0
1,Rhineland-Palatinate,2015-07-05,2015-07-12,0.469406892360819,0.367927476822644,0.383698803622355,0.433762894760572,0.512789373744196,0.58115550606277,0.609285380218151,0
2,Rhineland-Palatinate,2015-07-05,2015-07-19,0.66024281494361,0.518646560720803,0.539735477841045,0.608175946269978,0.718731884179516,0.806369710090718,0.838056882923787,0
3,Rhineland-Palatinate,2015-07-05,2015-07-26,0.665668210186645,0.532051787009027,0.5477665677876,0.614390959819729,0.719487691601462,0.796514610749471,0.830276761329248,0
4,Rhineland-Palatinate,2015-07-05,2015-08-02,0.326070395488658,0.248969526889426,0.262534385342144,0.298382583873185,0.360538599147863,0.405182285527516,0.41896896949118,0
5,Rhineland-Palatinate,2015-07-05,2015-08-09,0.157959294236141,0.113106529344075,0.118593819475359,0.141948103675078,0.177006587572575,0.204211940706051,0.213926343409362,0
6,Rhineland-Palatinate,2015-07-05,2015-08-16,0.222115124098937,0.168496835469685,0.174641493140258,0.20155185018952,0.243185123630748,0.274722507991669,0.284145453901875,0
1,Saarland,2015-07-05,2015-07-12,0.197864259159744,0.1452228943432,0.152951699234711,0.178737738405579,0.220264986125959,0.251307850738943,0.261421771225674,0
2,Saarland,2015-07-05,2015-07-19,0.298046222735294,0.229077694140443,0.240951679591589,0.272991820568599,0.326002894827355,0.366855095057593,0.378978281323105,0
3,Saarland,2015-07-05,2015-07-26,0.333659257820178,0.256007443276209,0.26609076106673,0.306907446773455,0.365600900789732,0.411836288644531,0.426165636940034,0
4,Saarland,2015-07-05,2015-08-02,0.213039785353704,0.158898287294466,0.167388081732551,0.192380305372818,0.235824274968689,0.266967911782484,0.275919179833656,0
5,Saarland,2015-07-05,2015-08-09,0.122018900393891,0.0825857701924814,0.0893773504121074,0.108451840719456,0.137458991931548,0.16213341158131,0.171076905676454,0
6,Saarland,2015-07-05,2015-08-16,0.191214725699185,0.139274252209527,0.146746722955227,0.17161931466312,0.210198438615009,0.242390925832679,0.253936646397631,0
1,Saxony,2015-07-05,2015-07-12,0.827375606881652,0.657261387093273,0.682520868697046,0.769723380012596,0.897287657904494,0.992162693579476,1.02962108592226,0
2,Saxony,2015-07-05,2015-07-19,1.10380992059034,0.903213439979017,0.932322904315104,1.03027501486368,1.19059044709465,1.32384925580005,1.3660275770374,0
3,Saxony,2015-07-05,2015-07-26,1.53547739141562,1.2501800013283,1.28849938579599,1.43430696611551,1.65553969855727,1.81438466528317,1.87829960215725,0
4,Saxony,2015-07-05,2015-08-02,0.717986281753382,0.571098649155812,0.592588381805747,0.662269255907343,0.775214008109479,0.865145534874289,0.905879260281606,0
5,Saxony,2015-07-05,2015-08-09,0.23874135503089,0.177567948143781,0.188635455485092,0.216438743483448,0.260943280355003,0.29955607515497,0.317911052790518,0
6,Saxony,2015-07-05,2015-08-16,0.260474226862081,0.198658302950519,0.206183619778541,0.239777360613311,0.289629351703571,0.325927842752688,0.339804720218112,0
1,Saxony-Anhalt,2015-07-05,2015-07-12,0.973564517663304,0.801965110486419,0.817525548974253,0.902114836958328,1.04664489320551,1.15316884870017,1.17724348052961,0
2,Saxony-Anhalt,2015-07-05,2015-07-19,1.2402333775629,0.997121135622901,1.02487676124119,1.15202878503024,1.33170065821807,1.46656852913289,1.50543003725735,0
3,Saxony-Anhalt,2015-07-05,2015-07-26,1.64965179469964,1.35104560960336,1.38650282821561,1.5364668892968,1.78298021003491,1.95764516884557,2.02360690957311,0
4,Saxony-Anhalt,2015-07-05,2015-08-02,0.694097368988384,0.552096477617456,0.571046809914154,0.638901274131737,0.748048557620322,0.841008643817743,0.867460774968102,0
5,Saxony-Anhalt,2015-07-05,2015-08-09,0.22860535660737,0.176026171209036,0.181274470471538,0.205534350365853,0.25143834130378,0.282794681240537,0.291945279943353,0
6,Saxony-Anhalt,2015-07-05,2015-08-16,0.278657646677708,0.212412212330883,0.219085401111346,0.253064228581055,0.306563485186728,0.348643773696804,0.359258769277733,0
1,Schleswig-Holstein,2015-07-05,2015-07-12,0.316174474928657,0.236451481479043,0.253093625485844,0.287720918188596,0.344507234597355,0.386678976117659,0.404541011220088,0
2,Schleswig-Holstein,2015-07-05,2015-07-19,0.417220698273096,0.324810624304525,0.338793823432108,0.382318529741292,0.455598739071891,0.514201348295432,0.534737685867963,0
3,Schleswig-Holstein,2015-07-05,2015-07-26,0.563731164109566,0.451590278023194,0.466420111134795,0.518834040776751,0.612974797404325,0.688433084840387,0.712035701724316,0
4,Schleswig-Holstein,2015-07-05,2015-08-02,0.363684573386093,0.279761350155122,0.291159638823392,0.330855573267927,0.398005322363908,0.449820044056315,0.466081757938672,0
5,Schleswig-Holstein,2015-07-05,2015-08-09,0.184181268029753,0.133563506765169,0.14231809890542,0.165038148362892,0.20377361836687,0.231205478822317,0.241077893641794,0
6,Schleswig-Holstein,2015-07-05,2015-08-16,0.257500915913431,0.192755571947221,0.202270177153623,0.232223938104121,0.281829728519043,0.323019608029352,0.337984075469069,0
1,Thuringia,2015-07-05,2015-07-12,0.684588220776068,0.544425360229318,0.55838668022062,0.633335223930299,0.742521795843131,0.814170464159199,0.843500658266207,0
2,Thuringia,2015-07-05,2015-07-19,0.963262823625632,0.779756035544599,0.806791508174348,0.895636315378146,1.03960742413442,1.16586256902359,1.21586982168224,0
3,Thuringia,2015-07-05,2015-07-26,1.09656360459641,0.882086551392051,0.916773133109815,1.0216867602963,1.17548580585744,1.31398211830019,1.35469016829294,0
4,Thuringia,2015-07-05,2015-08-02,0.487321877346658,0.387057184581956,0.401616405038121,0.450918302156162,0.525106690319212,0.585235678432482,0.612589523210313,0
5,Thuringia,2015-07-05,2015-08-09,0.184300546577056,0.138045825653211,0.144659134249624,0.166986038945192,0.204737834057011,0.235921061408362,0.249746513869778,0
6,Thuringia,2015-07-05,2015-08-16,0.239742832670504,0.182903313421081,0.190651028221687,0.219774143569444,0.264785755352793,0.301778171136966,0.31633908429021,0
1,Baden-Württemberg,2015-07-12,2015-07-19,0.449537629354907,0.356049669273708,0.369718634573734,0.416453517875367,0.489526561180385,0.545868228339509,0.567474000036918,0
2,Baden-Württemberg,2015-07-12,2015-07-26,0.497248660438936,0.39107677532011,0.411058854518248,0.459045148801213,0.542605003430011,0.606512788755087,0.631181193779682,0
3,Baden-Württemberg,2015-07-12,2015-08-02,0.780327810740904,0.631331726251991,0.649789950813107,0.726441736458792,0.841808351064969,0.942434882322526,0.978839484600828,0
4,Baden-Württemberg,2015-07-12,2015-08-09,0.462992141179294,0.364997142932244,0.378432019138936,0.428174286563881,0.502326809116201,0.560022142942057,0.583205670055853,0
5,Baden-Württemberg,2015-07-12,2015-08-16,0.289022787145273,0.217278767894685,0.227097529715467,0.263018645934413,0.316651166396954,0.361844951946342,0.372269357276892,0
6,Baden-Württemberg,2015-07-12,2015-08-23,0.23446167549507,0.174674118776172,0.184674139765665,0.210520376560165,0.255937863916844,0.293538994479347,0.304805787035625,0
1,Bavaria,2015-07-12,2015-07-19,0.7528665946707,0.586642240175353,0.61346321976164,0.697096483760858,0.813730796821891,0.897215996627695,0.939899483709011,0
2,Bavaria,2015-07-12,2015-07-26,0.762885007858123,0.608708005921792,0.629540051266364,0.704285253386381,0.823461986856465,0.927913538880177,0.961764570598061,0
3,Bavaria,2015-07-12,2015-08-02,1.21307331554822,0.980011990552351,1.01196336520142,1.12681569140733,1.30984379767877,1.43123387197929,1.47248210862706,0
4,Bavaria,2015-07-12,2015-08-09,0.670436072928526,0.540023331368206,0.561821733093489,0.624797274106971,0.727170584416415,0.811400749149651,0.840835220355656,0
5,Bavaria,2015-07-12,2015-08-16,0.36007006838263,0.275554176721197,0.293754393967831,0.33178771299198,0.391797769231918,0.445433584041329,0.465078708133031,0
6,Bavaria,2015-07-12,2015-08-23,0.229041573603818,0.172700360258322,0.18096219394906,0.208018874178034,0.25602303696327,0.288418409786892,0.30100394979374,0
1,Berlin,2015-07-12,2015-07-19,0.643274410532423,0.523734495763516,0.536451330614203,0.595109214517061,0.697081389369218,0.774336271700418,0.799622959363323,0
2,Berlin,2015-07-12,2015-07-26,0.587985726747244,0.461255863688873,0.482656403560406,0.541463927694349,0.635944320797969,0.708602773708318,0.733845108588248,0
3,Berlin,2015-07-12,2015-08-02,1.2120996122239,0.976615845675074,1.00978079333125,1.12284774916021,1.3051931012556,1.45583939331611,1.50111323531867,0
4,Berlin,2015-07-12,2015-08-09,0.81348757202448,0.65054612942962,0.680998444506798,0.756828319787938,0.877811459303608,0.9678493620693,1.00439911845582,0
5,Berlin,2015-07-12,2015-08-16,0.429041722084536,0.335778948551432,0.351074825377212,0.394104478907503,0.46648364927368,0.522863473921348,0.549352903445508,0
6,Berlin,2015-07-12,2015-08-23,0.256944145986382,0.196034460958866,0.203765899807808,0.233342115081119,0.278618390081079,0.316619624063719,0.331457904231151,0
1,Brandenburg,2015-07-12,2015-07-19,0.610347544767488,0.475298128749896,0.503902378794604,0.562557573646295,0.659793856907402,0.740552559193742,0.766354794569731,0
2,Brandenburg,2015-07-12,2015-07-26,0.663803557673569,0.523166064625879,0.546047701064941,0.614928217512461,0.721852052595271,0.803266120391296,0.825594855284405,0
3,Brandenburg,2015-07-12,2015-08-02,1.31449718974766,1.05429963143927,1.09823646331901,1.21689499539669,1.41774748181254,1.57252274474268,1.64006658861565,0
4,Brandenburg,2015-07-12,2015-08-09,0.824516789598348,0.656353801554807,0.682288120587223,0.761702009393695,0.889266133819408,1.00002011478999,1.02423512859662,0
5,Brandenburg,2015-07-12,2015-08-16,0.407800221822266,0.317345832323626,0.332025415212186,0.374564183385283,0.442955135843156,0.492921374273116,0.512058046452934,0
6,Brandenburg,2015-07-12,2015-08-23,0.226426679674087,0.169706768679566,0.178671327818121,0.205531217672003,0.250197705076263,0.28164701376517,0.298254281943717,0
1,Bremen,2015-07-12,2015-07-19,0.248619075509655,0.184755624942004,0.196290462092894,0.225822382802704,0.272806409883809,0.308828667216532,0.321646409960587,0
2,Bremen,2015-07-12,2015-07-26,0.240231172433285,0.181580995606058,0.188295402870597,0.21758953714399,0.26223741993145,0.300053104301824,0.309983107738522,0
3,Bremen,2015-07-12,2015-08-02,0.438776434876672,0.339870289331135,0.353851458358864,0.401668329397859,0.473785575759586,0.533650452894403,0.552922819391837,0
4,Bremen,2015-07-12,2015-08-09,0.352277966946765,0.27249957697888,0.281506822214981,0.324981418642882,0.382818979893693,0.428912598569624,0.445945682859128,0
5,Bremen,2015-07-12,2015-08-16,0.238256818390377,0.175567663792744,0.183297855154239,0.214835990414121,0.263983630648405,0.301232112517617,0.314065167528504,0
6,Bremen,2015-07-12,2015-08-23,0.224017906477113,0.168257118382519,0.174529567543122,0.206040502214421,0.245755924203734,0.28256136844552,0.293832790317101,0
1,Hamburg,2015-07-12,2015-07-19,0.689523632466798,0.552627366169328,0.575803836498862,0.638631787680616,0.743377021492158,0.827220824490378,0.87002160495866,0
2,Hamburg,2015-07-12,2015-07-26,0.602775064056381,0.47852083116067,0.495123809264971,0.554411532259263,0.6514221081531,0.723167687449196,0.739835782471661,0
3,Hamburg,2015-07-12,2015-08-02,1.32800851797548,1.08408055528816,1.12541231816282,1.23926569030236,1.42013870318161,1.54901693174688,1.61626677139723,0
4,Hamburg,2015-07-12,2015-08-09,0.915676968745666,0.730247750080809,0.754164804093212,0.848958328676026,0.9987351590519,1.09672453501332,1.13734962339029,0
5,Hamburg,2015-07-12,2015-08-16,0.451058822351877,0.354042701052633,0.365492478967988,0.415234092163921,0.492355815044073,0.545723528908734,0.566777253969608,0
6,Hamburg,2015-07-12,2015-08-23,0.238712062814923,0.174578853045501,0.186019962785426,0.216394426888917,0.261136207316369,0.300728874704519,0.313287798506373,0
1,Hesse,2015-07-12,2015-07-19,0.284290670428686,0.217625510064453,0.225652099460183,0.259386704983528,0.310566297478362,0.356961915658087,0.369394124820878,0
2,Hesse,2015-07-12,2015-07-26,0.313207753768242,0.239648015749108,0.250599376735726,0.285762331235867,0.341168868270787,0.380829953793094,0.395366062605765,0
3,Hesse,2015-07-12,2015-08-02,0.549052868875338,0.436307632372116,0.45190617124988,0.506159564894833,0.595812703091409,0.663307451039342,0.686841192740589,0
4,Hesse,2015-07-12,2015-08-09,0.3792155888151,0.292215929413116,0.307911120801638,0.347207220901982,0.414991997968032,0.472587427575735,0.487028268370441,0
5,Hesse,2015-07-12,2015-08-16,0.248356949286327,0.190652165805848,0.199311852212886,0.22734285496304,0.274598983229365,0.313930137724672,0.329935776944875,0
6,Hesse,2015-07-12,2015-08-23,0.222209741849754,0.164748741901265,0.173361251824262,0.202280279455989,0.243903153064992,0.281868279046278,0.290946059788148,0
1,Mecklenburg-Vorpommern,2015-07-12,2015-07-19,0.776019821606527,0.621657940724354,0.650681000650534,0.72095853970751,0.833526150104417,0.923538471725852,0.964337682696584,0
2,Mecklenburg-Vorpommern,2015-07-12,2015-07-26,0.81803419143202,0.662131231893468,0.683169736132646,0.756346972171479,0.880238166444653,0.986103858087009,1.01433092632289,0
3,Mecklenburg-Vorpommern,2015-07-12,2015-08-02,1.78602556254847,1.45783692480686,1.49758547504488,1.66320888581405,1.91395223062278,2.11037016943006,2.16257151637635,0
4,Mecklenburg-Vorpommern,2015-07-12,2015-08-09,1.12803180313005,0.897329459923769,0.939487445200221,1.0425815828696,1.21737474794733,1.35422386844752,1.42942075743055,0
5,Mecklenburg-Vorpommern,2015-07-12,2015-08-16,0.480711791036607,0.375690736755529,0.39144215663223,0.442954525413203,0.520449315579993,0.585116228567614,0.607016951721073,0
6,Mecklenburg-Vorpommern,2015-07-12,2015-08-23,0.244763062130416,0.182772413933479,0.19211891264493,0.221154276006314,0.267380795323714,0.301355840734902,0.310049993909734,0
1,Lower Saxony,2015-07-12,2015-07-19,0.397708647721208,0.311548362439326,0.324588972719233,0.367942797589114,0.434541380988864,0.484977061892791,0.508769418517306,0
2,Lower Saxony,2015-07-12,2015-07-26,0.384749860914755,0.300750502587828,0.308925105196359,0.350557826579314,0.417820846661993,0.465675378556063,0.483300358972577,0
3,Lower Saxony,2015-07-12,2015-08-02,0.790452900837987,0.624821144563403,0.651809620305062,0.731817065265428,0.854534012002893,0.956148558710071,0.979579343086009,0
4,Lower Saxony,2015-07-12,2015-08-09,0.56938457231083,0.448154787806293,0.467225622536935,0.525357929181158,0.619159298942099,0.691623757169376,0.718745937457146,0
5,Lower Saxony,2015-07-12,2015-08-16,0.330009984946654,0.257275519291914,0.268219037429109,0.30276031164281,0.359618646189212,0.407237187318741,0.423710297461283,0
6,Lower Saxony,2015-07-12,2015-08-23,0.220256360283195,0.164321824805623,0.173216601367671,0.201377406542864,0.241595275181996,0.273353063705538,0.289040313320753,0
1,North Rhine-Westphalia,2015-07-12,2015-07-19,0.275404133327497,0.211183802885554,0.220127416117868,0.252636141431039,0.303207533305514,0.345302521055857,0.364480416206782,0
2,North Rhine-Westphalia,2015-07-12,2015-07-26,0.286979523588544,0.218712396375358,0.228401325614087,0.263324174749971,0.31487828810166,0.360693850926428,0.373865655552162,0
3,North Rhine-Westphalia,2015-07-12,2015-08-02,0.522722754265367,0.40440009615546,0.418990714213593,0.480669951881549,0.565496247537172,0.627696113182224,0.656577938035541,0
4,North Rhine-Westphalia,2015-07-12,2015-08-09,0.391605018557966,0.307651427847452,0.317449575613663,0.359573700864886,0.428328680039413,0.477727960283932,0.497757868248007,0
5,North Rhine-Westphalia,2015-07-12,2015-08-16,0.272652299423671,0.203466695344496,0.212814597701925,0.249345697419894,0.298069808384106,0.337730611055061,0.348600288763746,0
6,North Rhine-Westphalia,2015-07-12,2015-08-23,0.216167550913045,0.158481103084143,0.167041412410082,0.194615834695275,0.236072156786982,0.27420699655462,0.28510448020312,0
1,Rhineland-Palatinate,2015-07-12,2015-07-19,0.507833138456672,0.40210141806191,0.41287842838536,0.465883591459259,0.550672847449112,0.618767444017415,0.641046198188671,0
2,Rhineland-Palatinate,2015-07-12,2015-07-26,0.555138646772283,0.439436226968534,0.45737584423143,0.511565269051108,0.603126009380253,0.672634545351258,0.688341799462567,0
3,Rhineland-Palatinate,2015-07-12,2015-08-02,0.894089514181932,0.710272619674897,0.741341860375772,0.83074495930834,0.964216390776505,1.07424117872358,1.09885528296411,0
4,Rhineland-Palatinate,2015-07-12,2015-08-09,0.531590577444004,0.422813990727085,0.439008249010969,0.490042788820687,0.573956886048181,0.640498896352744,0.662790292688219,0
5,Rhineland-Palatinate,2015-07-12,2015-08-16,0.328907585788423,0.257239701603436,0.264852713079314,0.300956117993604,0.361486480371592,0.409523293921381,0.419627822583355,0
6,Rhineland-Palatinate,2015-07-12,2015-08-23,0.242316527385543,0.184558821749125,0.192522749760317,0.220800367159813,0.267164116812062,0.305978953011467,0.31488646456026,0
1,Saarland,2015-07-12,2015-07-19,0.209856310048174,0.154778629543329,0.163839628875719,0.190804943691698,0.232352955094221,0.263924786790225,0.27383286441226,0
2,Saarland,2015-07-12,2015-07-26,0.26178942577618,0.198236954590415,0.206172408885614,0.236232329162117,0.285647855783074,0.321513554514976,0.336590356018596,0
3,Saarland,2015-07-12,2015-08-02,0.432571863152068,0.342509129966418,0.352760433908278,0.398976032102806,0.473288573324924,0.533460403672988,0.546410056215676,0
4,Saarland,2015-07-12,2015-08-09,0.30742461627892,0.24081878471181,0.25097906086796,0.281757676598173,0.334762148743511,0.375722376287155,0.392046506515244,0
5,Saarland,2015-07-12,2015-08-16,0.221824623024442,0.168287086562211,0.175703824819076,0.201760442822311,0.242596680812848,0.281433372480767,0.294991711670237,0
6,Saarland,2015-07-12,2015-08-23,0.208037420428869,0.156189513345098,0.161694029458898,0.186811916926809,0.229906184650219,0.260117376345629,0.273299398546783,0
